Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
CSEN 79L-3 - Object-Oriented Programming and Data Structures Laboratory,Computer Science and Engineering,79L,3,Open,0/15,Farokh Eskafi,1,Th | 5:30 PM - 8:15 PM,Rm 106 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 79L-4 - Object-Oriented Programming and Data Structures Laboratory,Computer Science and Engineering,79L,4,Open,0/15,Farokh Eskafi,1,F | 2:15 PM - 5:00 PM,Rm 203 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 122-1 - Computer Architecture (-),Computer Science and Engineering,122,1,Open,0/30,Yan Cui,4,M W F | 9:15 AM - 10:20 AM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 122L-1 - Computer Architecture Laboratory,Computer Science and Engineering,122L,1,Open,0/15,Yan Cui,1,Th | 2:15 PM - 5:00 PM,Rm 112 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 122L-2 - Computer Architecture Laboratory,Computer Science and Engineering,122L,2,Open,0/15,Yan Cui,1,F | 2:15 PM - 5:00 PM,Rm 112 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 123-1 - Mechatronics,Computer Science and Engineering,123,1,Open,0/8,Maria Kyrarini,4,T Th | 8:30 AM - 10:10 AM,RM 1301 SCDI,Pathways :: Design Thinking,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CSEN 123-/MECH 143-1/ECEN 123-1
CSEN 123L-1 - Mechatronics Laboratory,Computer Science and Engineering,123L,1,Open,0/8,Andrew Wolfe | Andy Wolfe,1,T | 2:15 PM - 5:00 PM,RM 4003 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CSEN 123L-/MECH 143L-1/ECEN 123L-1
CSEN 129-1 - Current Topics in Computer Science and Engineering (Human-Computer Interaction),Computer Science and Engineering,129,1,Open,0/30,Kai Lukoff,4,T Th | 10:20 AM - 12:00 PM,Rm 101 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 129L-1 - Current Topics in CSE Lab (Human-Computer Interaction),Computer Science and Engineering,129L,1,Open,0/15,Kai Lukoff,1,M | 2:15 PM - 5:00 PM,Rm 112 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 129L-2 - Current Topics in CSE Lab (Human-Computer Interaction),Computer Science and Engineering,129L,2,Open,0/15,Kai Lukoff,1,M | 5:30 PM - 8:15 PM,Rm 112 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 140-1 - Machine Learning and Data Mining (-),Computer Science and Engineering,140,1,Open,0/30,Dragos Anastasiu | David Anastasiu,4,T Th | 8:30 AM - 10:10 AM,Rm 104 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 140L-1 - Machine Learning and Data Mining Laboratory,Computer Science and Engineering,140L,1,Open,0/15,Dragos Anastasiu | David Anastasiu,1,Th | 2:15 PM - 5:00 PM,Rm 224 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 140L-2 - Machine Learning and Data Mining Laboratory,Computer Science and Engineering,140L,2,Open,0/15,Dragos Anastasiu | David Anastasiu,1,F | 2:15 PM - 5:00 PM,Rm 224 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 146-1 - Computer Networks (-),Computer Science and Engineering,146,1,Open,0/30,Keyvan Moataghed,4,T Th | 8:30 AM - 10:10 AM,Rm 361 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 146-2 - Computer Networks (-),Computer Science and Engineering,146,2,Open,0/30,Keyvan Moataghed,4,T Th | 12:10 PM - 1:50 PM,Rm 104 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 146L-1 - Computer Networks Laboratory (-),Computer Science and Engineering,146L,1,Open,0/15,Keyvan Moataghed,1,T | 2:15 PM - 5:00 PM,Rm 111 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
